"Time","Target/4","Rpm/4","Accel(rpm/s)","Power","D"
"59306","0.000000","195.717002","0.000000","0.000000","0.841083"
"59316","0.000000","195.421951","0.000000","0.000000","0.908907"
"59326","0.000000","194.702409","-625.000000","0.000000","1.302760"
"59336","0.000000","194.090797","-625.000000","0.000000","1.531497"
"59346","0.000000","193.805303","312.500000","0.000000","1.453593"
"59356","0.000000","193.562632","312.500000","0.000000","1.357011"
"59366","0.000000","193.590737","312.500000","0.000000","1.063125"
"59376","0.000000","193.614627","0.000000","0.000000","0.831388"
"59386","0.000000","193.634933","0.000000","0.000000","0.648866"
"59396","0.000000","193.652193","0.000000","0.000000","0.505285"
"59406","0.000000","193.666864","0.000000","0.000000","0.392491"
"59416","0.000000","193.913709","312.500000","0.000000","0.116516"
"59426","0.000000","194.123528","312.500000","0.000000","-0.074642"
"59436","0.000000","194.301874","0.000000","0.000000","-0.202390"
"59446","0.000000","194.453468","0.000000","0.000000","-0.283187"
"59456","0.000000","194.347948","-312.500000","0.000000","-0.142134"
"59466","0.000000","194.258255","-312.500000","0.000000","-0.041953"
"59476","0.000000","194.182017","0.000000","0.000000","0.027428"
"59486","0.000000","194.117215","-0.000000","0.000000","0.073785"
"59496","0.000000","194.062132","-0.000000","0.000000","0.103093"
"59506","0.000000","194.015313","0.000000","0.000000","0.119931"
"59516","0.000000","193.975516","0.000000","0.000000","0.127782"
"59526","0.000000","193.941688","0.000000","0.000000","0.129287"
"59536","0.000000","193.912935","0.000000","0.000000","0.126433"
"59546","0.000000","193.888495","0.000000","0.000000","0.120698"
"59556","0.000000","193.398971","-1250.000000","0.000000","0.488178"
"59566","0.000000","192.982875","-1250.000000","0.000000","0.723419"
"59576","0.000000","192.629194","0.000000","0.000000","0.861680"
"59586","0.000000","192.328565","0.000000","0.000000","0.929847"
"59596","0.000000","192.307405","312.500000","0.000000","0.760806"
"59606","0.000000","192.289419","312.500000","0.000000","0.623033"
"59616","0.000000","192.274131","0.000000","0.000000","0.510657"
"59626","0.000000","192.261137","0.000000","0.000000","0.418921"
"59636","0.000000","192.250091","0.000000","0.000000","0.343973"
"59646","0.000000","192.240702","0.000000","0.000000","0.282690"
"59656","0.000000","192.232722","0.000000","0.000000","0.232536"
"59666","0.000000","191.757189","-625.000000","0.000000","0.566455"
"59676","0.000000","191.352985","-625.000000","0.000000","0.776527"
"59686","0.000000","191.009413","0.000000","0.000000","0.896080"
"59696","0.000000","190.717376","0.000000","0.000000","0.950493"
"59706","0.000000","190.469144","0.000000","0.000000","0.958980"
"59716","0.000000","190.258148","0.000000","0.000000","0.935981"
"59726","0.000000","190.313176","312.500000","0.000000","0.704763"
"59736","0.000000","189.891199","-1250.000000","0.000000","0.901391"
"59746","0.000000","189.532519","-1250.000000","0.000000","1.008057"
"59756","0.000000","189.227641","0.000000","0.000000","1.050348"
"59766","0.000000","188.968495","0.000000","0.000000","1.047595"
"59776","0.000000","188.748221","0.000000","0.000000","1.014296"
"59786","0.000000","188.560988","0.000000","0.000000","0.961223"
"59796","0.000000","187.933090","-625.000000","0.000000","1.271297"
"59806","0.000000","187.868126","1250.000000","0.000000","1.069008"
"59816","0.000000","187.812907","1250.000000","0.000000","0.899382"
"59826","0.000000","188.000346","312.500000","0.000000","0.569554"
"59836","0.000000","188.159669","312.500000","0.000000","0.328185"
"59846","0.000000","188.295094","0.000000","0.000000","0.154208"
"59856","0.000000","188.410205","0.000000","0.000000","0.031278"
"59866","0.000000","188.508049","0.000000","0.000000","-0.053253"
"59876","0.000000","189.059967","1250.000000","0.000000","-0.484137"
"59886","0.000000","189.529097","1250.000000","0.000000","-0.762613"
"59896","0.000000","190.162232","312.500000","0.000000","-1.116599"
"59906","0.000000","190.700397","312.500000","0.000000","-1.323811"
"59916","0.000000","190.923463","-312.500000","0.000000","-1.237501"
"59926","0.000000","191.113068","-312.500000","0.000000","-1.141686"
"59936","0.000000","191.508608","312.500000","0.000000","-1.229780"
"59946","0.000000","191.844817","312.500000","0.000000","-1.252791"
"59956","0.000000","191.661844","-625.000000","0.000000","-0.855855"
"59966","0.000000","191.506318","-625.000000","0.000000","-0.560263"
"59976","0.000000","190.905370","-625.000000","0.000000","0.032548"
"59986","0.000000","190.160190","-625.000000","0.000000","0.622183"
"59996","0.000000","189.526786","-625.000000","0.000000","1.004469"
"60006","0.000000","188.754018","-312.500000","0.000000","1.421790"
"60016","0.000000","188.097165","-312.500000","0.000000","1.662914"
"60026","0.000000","187.304466","-312.500000","0.000000","1.964491"
"60036","0.000000","186.630671","-312.500000","0.000000","2.110629"
"60046","0.000000","186.292320","312.500000","0.000000","1.959183"
"60056","0.000000","186.004722","0.000000","0.000000","1.797425"
"60066","0.000000","185.760264","0.000000","0.000000","1.633507"
"60076","0.000000","185.552474","0.000000","0.000000","1.473037"
"60086","0.000000","185.375853","0.000000","0.000000","1.319727"
"60096","0.000000","185.225725","0.000000","0.000000","1.175884"
"60106","0.000000","185.098116","0.000000","0.000000","1.042794"
"60116","0.000000","184.989649","0.000000","0.000000","0.921009"
"60126","0.000000","185.366202","1250.000000","0.000000","0.435565"
"60136","0.000000","185.686271","1250.000000","0.000000","0.092396"
"60146","0.000000","185.958331","0.000000","0.000000","-0.143730"
"60156","0.000000","186.189581","0.000000","0.000000","-0.299985"
"60166","0.000000","186.386144","0.000000","0.000000","-0.397238"
"60176","0.000000","186.553222","0.000000","0.000000","-0.451453"
"60186","0.000000","186.460864","-312.500000","0.000000","-0.287276"
"60196","0.000000","186.382359","-312.500000","0.000000","-0.167017"
"60206","0.000000","186.550005","312.500000","0.000000","-0.267730"
"60216","0.000000","186.692505","312.500000","0.000000","-0.328184"
"60226","0.000000","186.579254","-312.500000","0.000000","-0.171946"
"60236","0.000000","186.248616","-625.000000","0.000000","0.126953"
"60246","0.000000","185.967573","-625.000000","0.000000","0.326397"
"60256","0.000000","185.728687","0.000000","0.000000","0.452226"
"60266","0.000000","185.525634","0.000000","0.000000","0.524223"
"60276","0.000000","184.649914","-937.500000","0.000000","1.119955"
"60286","0.000000","183.905552","-937.500000","0.000000","1.491454"
"60296","0.000000","183.507219","312.500000","0.000000","1.511829"
"60306","0.000000","183.637386","1250.000000","0.000000","1.105330"
"60316","0.000000","183.748028","1250.000000","0.000000","0.795750"
"60326","0.000000","184.076449","312.500000","0.000000","0.373863"
"60336","0.000000","184.355607","312.500000","0.000000","0.075765"
"60346","0.000000","184.592891","0.000000","0.000000","-0.129215"
"60356","0.000000","184.794582","0.000000","0.000000","-0.264725"
"60366","0.000000","185.434770","625.000000","0.000000","-0.723931"
"60376","0.000000","185.510179","-1250.000000","0.000000","-0.639472"
"60386","0.000000","185.574277","-1250.000000","0.000000","-0.562856"
"60396","0.000000","185.394386","-312.500000","0.000000","-0.306372"
"60406","0.000000","185.241478","-312.500000","0.000000","-0.122771"
"60416","0.000000","185.111506","0.000000","0.000000","0.005761"
"60426","0.000000","185.001030","0.000000","0.000000","0.092989"
"60436","0.000000","184.438376","-625.000000","0.000000","0.524515"
"60446","0.000000","183.960119","-625.000000","0.000000","0.802217"
"60456","0.000000","184.022351","625.000000","0.000000","0.591988"
"60466","0.000000","184.075249","625.000000","0.000000","0.431273"
"60476","0.000000","183.651461","-625.000000","0.000000","0.684048"
"60486","0.000000","184.228742","2500.000000","0.000000","0.085414"
"60496","0.000000","184.719431","2500.000000","0.000000","-0.324220"
"60506","0.000000","184.433391","-937.500000","0.000000","-0.030544"
"60516","0.000000","184.190258","-937.500000","0.000000","0.170072"
"60526","0.000000","183.749219","-312.500000","0.000000","0.488888"
"60536","0.000000","183.374336","-312.500000","0.000000","0.691017"
"60546","0.000000","183.290061","312.500000","0.000000","0.620234"
"60556","0.000000","182.749677","-1250.000000","0.000000","0.928494"
"60566","0.000000","182.290350","-1250.000000","0.000000","1.110257"
"60576","0.000000","182.134298","312.500000","0.000000","1.013047"
"60586","0.000000","182.001653","312.500000","0.000000","0.916554"
"60596","0.000000","181.888905","0.000000","0.000000","0.823441"
"60606","0.000000","181.793069","0.000000","0.000000","0.735422"
"60616","0.000000","182.180359","625.000000","0.000000","0.278506"
"60626","0.000000","182.040805","-1250.000000","0.000000","0.334448"
"60636","0.000000","181.922184","-1250.000000","0.000000","0.362455"
"60646","0.000000","182.055732","312.500000","0.000000","0.183126"
"60656","0.000000","182.169247","312.500000","0.000000","0.055688"
"60666","0.000000","182.265735","0.000000","0.000000","-0.032640"
"60676","0.000000","182.347750","0.000000","0.000000","-0.091724"
"60686","0.000000","181.948712","-625.000000","0.000000","0.245851"
"60696","0.000000","181.609530","-625.000000","0.000000","0.468026"
"60706","0.000000","181.789976","625.000000","0.000000","0.230065"
"60716","0.000000","181.943354","625.000000","0.000000","0.061349"
"60726","0.000000","182.073726","0.000000","0.000000","-0.055218"
"60736","0.000000","181.950167","-625.000000","0.000000","0.054672"
"60746","0.000000","181.845142","-625.000000","0.000000","0.127758"
"60756","0.000000","181.521496","-312.500000","0.000000","0.361124"
"60766","0.000000","181.246397","-312.500000","0.000000","0.508978"
"60776","0.000000","181.012562","0.000000","0.000000","0.594250"
"60786","0.000000","180.813803","0.000000","0.000000","0.634408"
"60796","0.000000","180.410482","-312.500000","0.000000","0.830182"
"60806","0.000000","180.067660","0.000000","0.000000","0.938404"
"60816","0.000000","179.776261","0.000000","0.000000","0.983842"
"60826","0.000000","179.528572","0.000000","0.000000","0.985225"
"60836","0.000000","179.318036","0.000000","0.000000","0.956609"
"60846","0.000000","178.904706","-312.500000","0.000000","1.095951"
"60856","0.000000","178.553375","-312.500000","0.000000","1.157826"
"60866","0.000000","178.489119","312.500000","0.000000","0.977666"
"60876","0.000000","179.372001","2500.000000","0.000000","0.075827"
"60886","0.000000","180.122451","2500.000000","0.000000","-0.539699"
"60896","0.000000","180.760333","0.000000","0.000000","-0.942065"
"60906","0.000000","181.302533","0.000000","0.000000","-1.187412"
"60916","0.000000","181.529028","-312.500000","0.000000","-1.131126"
"60926","0.000000","181.721549","-312.500000","0.000000","-1.058917"
"60936","0.000000","181.650817","-312.500000","0.000000","-0.790548"
"60946","0.000000","181.590694","-312.500000","0.000000","-0.584340"
"60956","0.000000","180.836465","-937.500000","0.000000","0.135911"
"60966","0.000000","180.195370","-937.500000","0.000000","0.621605"
"60976","0.000000","179.416065","-312.500000","0.000000","1.120728"
"60986","0.000000","178.753655","-0.000000","0.000000","1.426510"
"60996","0.000000","178.190607","-0.000000","0.000000","1.591647"
"61006","0.000000","177.946391","312.500000","0.000000","1.468690"
"61016","0.000000","177.738807","312.500000","0.000000","1.341019"
"61026","0.000000","177.093611","-625.000000","0.000000","1.588972"
"61036","0.000000","176.545194","-625.000000","0.000000","1.709911"
"61046","0.000000","176.782165","937.500000","0.000000","1.178352"
"61056","0.000000","176.983590","0.000000","0.000000","0.781542"
"61066","0.000000","177.154802","0.000000","0.000000","0.488264"
"61076","0.000000","177.065957","-312.500000","0.000000","0.461688"
"61086","0.000000","176.990438","-312.500000","0.000000","0.429765"
"61096","0.000000","177.160622","312.500000","0.000000","0.207664"
"61106","0.000000","177.305279","312.500000","0.000000","0.050406"
"61116","0.000000","177.428237","0.000000","0.000000","-0.058042"
"61126","0.000000","178.470252","2500.000000","0.000000","-0.880045"
"61136","0.000000","179.355964","2500.000000","0.000000","-1.412606"
"61146","0.000000","180.108819","0.000000","0.000000","-1.732369"
"61156","0.000000","180.748746","0.000000","0.000000","-1.897837"
"61166","0.000000","181.292684","0.000000","0.000000","-1.953420"
"61176","0.000000","181.755032","0.000000","0.000000","-1.932614"
"61186","0.000000","181.679277","-625.000000","0.000000","-1.485487"
"61196","0.000000","181.614885","-625.000000","0.000000","-1.136877"
"61206","0.000000","180.622653","-1250.000000","0.000000","-0.115715"
"61216","0.000000","179.779255","-1250.000000","0.000000","0.582146"
"61226","0.000000","179.062367","0.000000","0.000000","1.039228"
"61236","0.000000","178.453012","-0.000000","0.000000","1.318866"
"61246","0.000000","177.935060","-0.000000","0.000000","1.469454"
"61256","0.000000","177.494801","0.000000","0.000000","1.527771"
"61266","0.000000","177.120581","0.000000","0.000000","1.521593"
"61276","0.000000","176.802494","0.000000","0.000000","1.471744"
"61286","0.000000","176.532120","0.000000","0.000000","1.393694"
"61296","0.000000","176.067927","-312.500000","0.000000","1.486310"
"61306","0.000000","176.142113","1250.000000","0.000000","1.129699"
"61316","0.000000","176.205171","1250.000000","0.000000","0.853313"
"61326","0.000000","176.258770","0.000000","0.000000","0.639771"
"61336","0.000000","176.304330","0.000000","0.000000","0.475369"
"61346","0.000000","176.108680","-312.500000","0.000000","0.536815"
"61356","0.000000","175.942378","-312.500000","0.000000","0.562493"
"61366","0.000000","176.269771","625.000000","0.000000","0.188080"
"61376","0.000000","176.079306","-1250.000000","0.000000","0.302837"
"61386","0.000000","175.917410","-1250.000000","0.000000","0.371786"
"61396","0.000000","175.779798","0.000000","0.000000","0.407518"
"61406","0.000000","175.662829","0.000000","0.000000","0.419590"
"61416","0.000000","175.797779","312.500000","0.000000","0.227712"
"61426","0.000000","175.912487","312.500000","0.000000","0.090403"
"61436","0.000000","175.541239","-625.000000","0.000000","0.369321"
